0,597,94748586206
1,777,94748594452
2,525,94748599788
3,467,94748604468
4,460,94748609105
5,454,94748613625
6,454,94748618212
7,454,94748622809
8,586,94748628683
9,447,94748633151
10,455,94748637720
11,453,94748642280
14,453,94748646797
12,455,94748651391
13,453,94748655908
15,443,94748660391
15,453,94748664923
15,458,94748669560
15,454,94748674126
15,454,94748678655
15,458,94748683283
15,453,94748687828
15,462,94748692391
15,455,94748696972
15,454,94748701597
15,454,94748706092
15,455,94748710735
15,459,94748715320
15,460,94748719926
15,450,94748724397
15,467,94748729129
15,467,94748733794
15,456,94748738452
15,455,94748742985
15,454,94748747498
15,460,94748752191
15,445,94748756662
15,460,94748761262
15,456,94748765862
15,454,94748770412
15,455,94748774988
15,459,94748779585
15,454,94748784123
15,454,94748788683
15,454,94748793240
15,455,94748797846
15,468,94748802498
15,454,94748807055
15,454,94748811637
15,454,94748816191
15,459,94748820834
15,457,94748825443
15,457,94748829997
15,454,94748834535
15,454,94748839114
15,456,94748843705
15,454,94748848212
15,447,94748852778
15,453,94748857258
15,455,94748861892
15,458,94748866422
15,454,94748871025
15,454,94748875612
15,454,94748880160
15,458,94748884745
15,454,94748889255
15,467,94748893963
15,454,94748898535
15,454,94748903114
15,456,94748907705
15,454,94748912277
15,453,94748916775
15,537,94748922172
15,447,94748926711
15,459,94748931298
15,454,94748935865
15,456,94748940440
15,457,94748945043
15,456,94748949603
15,450,94748954132
15,456,94748958723
15,453,94748963280
15,453,94748967800
15,458,94748972437
15,459,94748977015
15,441,94748981449
15,455,94748986040
15,455,94748990631
15,454,94748995129
15,467,94748999794
15,443,94749004289
15,444,94749008778
15,457,94749013366
14,453,94749017905
12,454,94749022422
13,468,94749027098
11,454,94749031668
15,454,94749036246
15,459,94749040871
15,467,94749045511

