5,3115,862575548951
5,639,862575555807
5,345,862575559290
5,957,862575568862
5,2029,862575589044
5,1715,862575606321
5,368,862575610059
5,785,862575617967
5,1632,862575634198
5,370,862575637973
5,332,862575641367
5,1563,862575656915
5,367,862575660675
5,358,862575664038
5,312,862575667428
5,298,862575670431
5,316,862575673616
5,285,862575676478
5,300,862575679505
5,287,862575682373
5,300,862575685419
5,1567,862575700924
5,353,862575704641
5,295,862575707613
5,331,862575710948
5,297,862575713933
5,311,862575717062
5,286,862575719961
5,296,862575722933
5,301,862575725856
5,291,862575728890
5,291,862575731810
5,329,862575735130
5,285,862575738001
5,287,862575740893
5,286,862575743773
5,292,862575746730
5,290,862575749638
5,300,862575752656
5,338,862575755705
5,298,862575759056
5,293,862575762007
5,297,862575765001
5,282,862575767835
5,298,862575770825
5,287,862575773736
5,295,862575776693
5,288,862575779595
5,1552,862575794930
5,1528,862575810271
5,1565,862575825939
5,339,862575829530
5,305,862575832598
5,292,862575835518
5,297,862575838518
5,293,862575841468
5,302,862575844502
5,292,862575847441
5,300,862575850481
5,285,862575853351
5,301,862575856336
5,295,862575859327
5,304,862575862410
5,1507,862575877428
5,354,862575881041
5,288,862575883955
5,303,862575886991
5,284,862575889853
5,299,862575892865
5,284,862575895727
5,288,862575898625
5,540,862575904004
5,1569,862575919475
5,1568,862575935259
5,1541,862575950715
5,356,862575954465
5,311,862575957585
5,288,862575960493
5,1502,862575975459
5,1533,862575990804
5,1534,862576006115
5,339,862576009635
5,312,862576012776
5,359,862576016404
5,299,862576019410
5,287,862576022318
5,298,862576025318
5,297,862576028305
5,308,862576031388
5,295,862576034373
5,309,862576037468
5,292,862576040410
5,308,862576043511
5,287,862576046404
5,299,862576049431
5,290,862576052333
5,303,862576055382
5,289,862576058290
5,302,862576061324
5,294,862576064302
5,298,862576067299
5,281,862576070139
5,300,862576073142
5,287,862576076028
5,297,862576079028
5,289,862576081933
5,316,862576084988
5,289,862576088019
5,322,862576091268
5,287,862576094155
5,305,862576097219
5,294,862576100185
5,297,862576103185
5,291,862576106090
5,303,862576109158
5,288,862576112068
5,316,862576115228
5,292,862576118179
5,301,862576121195
5,283,862576124068
5,308,862576127151
5,289,862576130071
5,297,862576133065
5,291,862576135985
5,303,862576139038
5,293,862576141985
5,306,862576145071
5,297,862576148056
5,306,862576151133
5,294,862576154096
5,306,862576157173
